package,class,method,parameter,line,bug
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,897,3
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,898,3
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,899,3
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,900,3
org.jfree.chart,JFreeChart,setBackgroundPaint,java.awt.Paint,910,3
org.jfree.chart,JFreeChart,addChangeListener,org.jfree.chart.event.ChartChangeListener,1406,3
org.jfree.chart,JFreeChart,addChangeListener,org.jfree.chart.event.ChartChangeListener,1407,3
org.jfree.chart,JFreeChart,addChangeListener,org.jfree.chart.event.ChartChangeListener,1408,3
org.jfree.chart,JFreeChart,fireChartChanged,,1428,3
org.jfree.chart,JFreeChart,fireChartChanged,,1429,3
org.jfree.chart,JFreeChart,fireChartChanged,,1430,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1439,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1440,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1441,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1442,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1443,3
org.jfree.chart,JFreeChart,notifyListeners,org.jfree.chart.event.ChartChangeEvent,1448,3
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1496,3
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1497,3
org.jfree.chart,JFreeChart,titleChanged,org.jfree.chart.event.TitleChangeEvent,1498,3
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1508,3
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1509,3
org.jfree.chart,JFreeChart,plotChanged,org.jfree.chart.event.PlotChangeEvent,1510,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,109,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,110,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,111,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,112,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,113,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,114,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,115,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,116,3
org.jfree.chart.block,AbstractBlock,AbstractBlock,,117,3
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,209,3
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,210,3
org.jfree.chart.block,AbstractBlock,setMargin,org.jfree.chart.ui.RectangleInsets,211,3
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,286,3
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,287,3
org.jfree.chart.block,AbstractBlock,setPadding,org.jfree.chart.ui.RectangleInsets,288,3
org.jfree.chart.title,Title,Title,,140,3
org.jfree.chart.title,Title,Title,,143,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",180,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",182,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",183,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",184,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",185,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",187,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",188,3
org.jfree.chart.title,Title,Title,"org.jfree.chart.ui.RectangleEdge,org.jfree.chart.ui.HorizontalAlignment,org.jfree.chart.ui.VerticalAlignment,org.jfree.chart.ui.RectangleInsets",189,3
