package,class,method,parameter,line,bug
org.jfree.chart.plot,DefaultDrawingSupplier,DefaultDrawingSupplier,"java.awt.Paint[],java.awt.Paint[],java.awt.Paint[],java.awt.Stroke[],java.awt.Stroke[],java.awt.Shape[]",204,4
org.jfree.chart.plot,DefaultDrawingSupplier,clone,,546,4
org.jfree.chart.plot,DefaultDrawingSupplier,clone,,547,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,69,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,java.lang.Object,70,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",93,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",94,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",95,4
org.jfree.chart.event,ChartChangeEvent,ChartChangeEvent,"java.lang.Object,org.jfree.chart.JFreeChart,org.jfree.chart.event.ChartChangeEventType",96,4
org.jfree.chart.event,ChartChangeEvent,setChart,org.jfree.chart.JFreeChart,113,4
org.jfree.chart.event,ChartChangeEvent,setChart,org.jfree.chart.JFreeChart,114,4
org.jfree.chart.plot,Plot,Plot,,226,4
org.jfree.chart.plot,Plot,Plot,,197,4
org.jfree.chart.plot,Plot,Plot,,200,4
org.jfree.chart.plot,Plot,Plot,,227,4
org.jfree.chart.plot,Plot,Plot,,228,4
org.jfree.chart.plot,Plot,Plot,,229,4
org.jfree.chart.plot,Plot,Plot,,230,4
org.jfree.chart.plot,Plot,Plot,,231,4
org.jfree.chart.plot,Plot,Plot,,232,4
org.jfree.chart.plot,Plot,Plot,,233,4
org.jfree.chart.plot,Plot,Plot,,234,4
org.jfree.chart.plot,Plot,Plot,,235,4
org.jfree.chart.plot,Plot,Plot,,236,4
org.jfree.chart.plot,Plot,Plot,,238,4
org.jfree.chart.plot,Plot,Plot,,239,4
org.jfree.chart.plot,Plot,Plot,,240,4
org.jfree.chart.plot,Plot,Plot,,242,4
org.jfree.chart.plot,Plot,Plot,,244,4
org.jfree.chart.plot,Plot,Plot,,245,4
org.jfree.chart.plot,Plot,Plot,,246,4
org.jfree.chart.plot,Plot,setChart,org.jfree.chart.JFreeChart,270,4
org.jfree.chart.plot,Plot,setChart,org.jfree.chart.JFreeChart,271,4
org.jfree.chart.plot,Plot,getParent,,415,4
org.jfree.chart.plot,Plot,setInsets,org.jfree.chart.ui.RectangleInsets,482,4
org.jfree.chart.plot,Plot,setInsets,org.jfree.chart.ui.RectangleInsets,483,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",497,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",498,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",499,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",500,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",501,4
org.jfree.chart.plot,Plot,setInsets,"org.jfree.chart.ui.RectangleInsets,boolean",505,4
